firm_id,time,q,q1,p,p1,D,D1,k,k1,l,l1,m,m1,z,z1,w,w1,pm,pm1,WL,WH
51.0,1.0,-3.6717363200973745,-1.9004470806807214,9.439034900849645,5.156283971446021,0.513043906692926,0.5362971183111866,-0.5184440201937783,-0.4307866757420946,-0.3580051623224744,-0.4307866757420946,-0.8032040702279641,-0.4307866757420946,1.3919938292999015,-0.2153933378710473,7.432966043898009,4.324622023270073,7.138168213372845,4.039428400635553,0.7880312108357921,-0.29015769988847
52.0,1.0,-0.502716685172608,-0.21143873847694292,0.7369605648909049,1.2435282978389814,-0.48514369676370517,0.7295207246015333,0.09634757299420257,-0.13065605072195638,-0.045531151006819134,-0.13065605072195638,-0.27047425762105115,-0.13065605072195638,-0.4666112704631906,-0.06532802536097819,2.5061145574802097,2.100680863329374,1.1542031109981852,1.5669526511589036,1.5282300047908435,0.6868662159356979
53.0,1.0,-1.2183637418217785,-1.9526906035616467,2.7468290522192995,5.1540403366543694,-0.21501320414944425,0.40704947939600655,-1.2539730011793209,-0.9713569766031991,-1.3458921658458727,-0.9713569766031991,-0.7317926370323322,-0.9713569766031991,-0.7114815734649704,-0.48567848830159954,4.6959951949122205,4.659505109128264,2.6486449391751083,4.498675965975621,1.0164132235023733,0.11951966372382172
54.0,1.0,-2.596964111837289,-3.1651268580018175,5.18244059580286,8.52005958016402,-1.1307791600735895,0.8256361883616008,-1.9665822505175128,-1.7189523940024267,-1.6797718406317417,-1.7189523940024267,-1.4768326940015857,-1.7189523940024267,1.3239313056643178,-0.8594761970012134,3.6147018582994304,8.580457985140882,4.096249502604583,7.568693223232085,-0.9208870043335833,0.6343677826263163
55.0,1.0,-2.3448418250637144,-1.7586597911788333,6.8498944722950865,5.049609467552587,1.149583995565196,0.7743075151968427,-0.5011103756984847,-0.706840463246317,-0.5174042004207835,-0.706840463246317,-0.859131543298634,-0.706840463246317,-4.103388414560922,-0.3534202316231585,5.2423512176560765,5.217461368779362,5.738445821291683,4.4480202413963275,-0.15174117300503465,-0.4496427191190069
56.0,1.0,-2.090570092150681,-0.5422533973352855,5.464836525490748,2.0500331604067026,0.382660631472443,0.7318151514846235,-1.0212269579037732,-0.6367803423562922,-0.7099508811011627,-0.6367803423562922,-0.8034850221914469,-0.6367803423562922,-2.1891546463813665,-0.3183901711781461,3.664261815860122,2.932194209870508,4.352640473500063,2.52331600027659,-0.7011377475670184,0.8246726796119281
57.0,1.0,-3.650363000050767,-2.071989059281098,9.46130040761629,5.098336337990796,0.587267954492877,0.06133093487844676,0.20427574353474956,0.12301058690159589,-0.05191978373474304,0.12301058690159589,0.29110960766719085,0.12301058690159589,-0.1490687842421281,0.06150529345079794,5.634825717969223,3.867400030072888,5.608654570241297,3.311904678023641,-0.6147369098138531,-1.4094907823069804
58.0,1.0,-1.1307058952938132,1.0869443724422834,3.227492392671102,-2.0117870890830996,0.47874636121184233,0.6305746803240914,0.6359016516594086,0.6941917801231887,0.6545057027282315,0.6941917801231887,0.5514554102257998,0.6941917801231887,0.18354594876863958,0.34709589006159436,2.513221616855558,0.03343739061501738,1.997869347897852,-1.1024519614973536,0.5162854832207692,0.3377791687536431
59.0,1.0,1.088150929831553,0.08391076651893929,-1.3228309215257752,0.03738710365675532,1.3224639888947303,0.24137417706429676,1.3103903002660053,1.055957596743072,1.4161981716041105,1.055957596743072,1.2188311731672652,1.055957596743072,1.2324353458274373,0.527978798371536,0.030654613342152137,0.06236006420499757,-0.8893043044313202,-0.5206180236921609,1.0565996225896486,1.3608382393728493
60.0,1.0,3.2310240509316435,-1.7518297052479912,-6.145532572676813,4.999826075653145,1.709086895138013,0.7411280621952783,0.3204438566941847,0.38246087453489913,0.37071305771389795,0.38246087453489913,0.6142544731045785,0.38246087453489913,1.9626441068593738,0.19123043726744957,-0.9693135717051473,4.303660781910654,-2.9777804032636674,3.349919811062021,1.5107069409394072,1.4692911635433183
61.0,1.0,0.9850985316731041,0.2806847256923242,0.11242860428494161,0.10802611889940383,2.507203134782258,0.7903706870574441,0.5391599909609617,0.3177233428102706,0.2341133189829363,0.3177233428102706,0.3744577463463369,0.3177233428102706,0.7417946660992558,0.1588616714051353,0.16658178445917726,1.0407758420736803,0.7789708669623556,0.4805085073882333,-0.961664098262895,1.4674927041683683
62.0,1.0,1.4565410891105632,-0.9327926278659611,-2.374805105704331,2.747126274365149,1.1660462819234483,0.4795073960229975,-0.4895671995928198,-0.29303277265649724,-0.12733478707365048,-0.29303277265649724,-0.3255625215687094,-0.29303277265649724,0.39362216052156707,-0.14651638632824862,0.5253062131291826,3.5664381986669222,-0.0888951924890875,2.5949547579124244,0.7520805795829548,1.5012165508327113
63.0,1.0,-1.037066540993647,-1.7048010500080213,2.21452515028127,4.913042644429754,-0.30658361087428554,0.7686712918602543,0.9280122774243829,0.8541373821898385,0.8638985422786852,0.8541373821898385,0.7429320533040343,0.8541373821898385,0.7664611154754677,0.42706869109491924,1.4091281911274558,4.018903187205574,0.8978453120059771,2.872498712257582,0.5379947933445695,0.16691013219905815
64.0,1.0,-2.775904476305301,-1.5543214196510515,7.276443667954127,4.251557959293701,0.5282198860559394,0.47300258812199525,-0.43252578308599754,-0.5130249297586046,-0.3626723802237649,-0.5130249297586046,-0.8581366978832847,-0.5130249297586046,-0.6792737796054082,-0.2565124648793023,5.583194103330032,4.2513775935137454,5.853909817425614,3.6315800134807246,0.2948419967963849,-0.25912322159422574
65.0,1.0,-1.6826644211964692,-0.0558802069563509,0.7943224373275144,0.44540641132278297,-3.2962347706011026,0.3095616282118939,-0.9177886462660968,-0.8725623840797395,-0.8558135323808379,-0.8725623840797395,-0.8779692072842568,-0.8725623840797395,0.6009205217768147,-0.43628119203986976,-0.6491161933481597,1.7974428413697796,0.10779600247382998,1.5967424167385122,-0.872374114794916,1.4505740395536246
66.0,1.0,-0.6928389159659416,-1.167887728136895,3.1373168626915806,3.375468296319505,1.4530254579783763,0.5363332292187132,0.0745489577518629,0.17664237634544458,0.30982462502034996,0.17664237634544458,0.5188334578374683,0.17664237634544458,0.500531245694716,0.08832118817272229,4.086232926702882,3.6574698957337834,2.4268211778987308,2.5436936211312275,1.211339027355631,0.9279980918526642
67.0,1.0,-0.6360493426216288,-0.7804231807908748,1.3020900028087568,2.07712787505544,-0.24414594910442292,0.17991912255282327,-0.5206113212830155,-0.5593187706881512,-0.41021355833179435,-0.5593187706881512,-0.4515710119142131,-0.5593187706881512,-1.1027157888145949,-0.2796593853440756,1.937609596951717,2.6368755100429118,1.5170637085088292,2.2336163287165256,0.33271242800089607,-0.05527666207053028
68.0,1.0,-2.6780322439294917,-1.0339572701369109,6.811811470617608,2.9034387300281255,0.3015150856250134,0.38988860632529543,-0.28663314339797874,-0.4892472111893176,-0.48271155534962645,-0.4892472111893176,-0.5330394026671916,-0.4892472111893176,-0.5336411452667245,-0.2446236055946588,4.648371197271265,3.2034163128149724,4.927535089167885,2.747218692042195,-0.35409031099307686,0.024324193246472392
69.0,1.0,-1.1806126355448887,-1.0503680612688702,3.68214205273171,3.4726328459161406,0.8120727357220856,0.9191880889715175,-0.5023364328773257,-0.5620855083570105,-0.3762858193206017,-0.5620855083570105,-0.7746206564707108,-0.5620855083570105,-0.15251186745808093,-0.28104275417850527,2.71055525109323,3.6445267949870415,3.593762863300103,3.3410397275553163,-0.45740454952988496,-0.9525994071593888
70.0,1.0,-2.3453222309292747,-3.0063785372182803,9.324433137942592,8.276922167125793,3.6229547945535234,0.968415943148153,-0.827284671079233,-0.7940616860901989,-1.1151305072985473,-0.7940616860901989,-0.3310388494929461,-0.7940616860901989,0.2830345383097077,-0.39703084304509945,8.980484158999099,7.452171454953104,7.486792379375813,6.5412047908981545,0.2181617560330651,-0.19433361556591677
71.0,1.0,-0.7638289267551083,0.815079889091516,1.943777457241124,-1.706067776823212,0.08690933629945581,0.27539143355826334,0.8759843476160581,0.8373959360127586,0.7633734134811936,0.8373959360127586,0.7982991071327951,0.8373959360127586,-0.038719476334805714,0.4186979680063793,1.183463356061545,-0.9716720873677608,0.7501517709519792,-1.3549408749914313,0.2357182005898474,-0.5765720609273857
72.0,1.0,-2.9767144048612706,-2.521453486558876,7.032153341796893,6.9785034564069885,-0.204239376420856,0.8488500305823614,-0.8683181415680241,-0.6238155587612474,-0.9241149142003855,-0.6238155587612474,-0.5845515195820086,-0.6238155587612474,-0.7360233120447518,-0.3119077793806237,4.008764095828702,6.515516328580267,4.565261501346351,5.5647171761796566,-1.192418417327692,0.11135989850888667
